"codeID","code","selfirst","selend","caseID","caseName","catID","catName","fileID"
46,"learning platforms",1593,1786,5,"02.A-Remote",14,"development",24
46,"learning platforms",1593,1786,5,"02.A-Remote",19,"material",24
46,"learning platforms",1593,1786,5,"02.A-Remote",20,"infrastructure",24
46,"learning platforms",1593,1786,8,"02.D-Remote (Strategies)",13,"distribution",24
46,"learning platforms",1593,1786,8,"02.D-Remote (Strategies)",14,"development",24
46,"learning platforms",1593,1786,8,"02.D-Remote (Strategies)",19,"material",24
46,"learning platforms",1593,1786,8,"02.D-Remote (Strategies)",20,"infrastructure",24
46,"learning platforms",1593,1786,12,"02.H-Remote (Strategies: Material)",13,"distribution",24
46,"learning platforms",1593,1786,12,"02.H-Remote (Strategies: Material)",14,"development",24
46,"learning platforms",1593,1786,12,"02.H-Remote (Strategies: Material)",19,"material",24
46,"learning platforms",1593,1786,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",24
18,"learning contents",1797,1950,5,"02.A-Remote",14,"development",24
18,"learning contents",1797,1950,5,"02.A-Remote",19,"material",24
18,"learning contents",1797,1950,8,"02.D-Remote (Strategies)",14,"development",24
18,"learning contents",1797,1950,8,"02.D-Remote (Strategies)",19,"material",24
18,"learning contents",1797,1950,12,"02.H-Remote (Strategies: Material)",14,"development",24
18,"learning contents",1797,1950,12,"02.H-Remote (Strategies: Material)",19,"material",24
42,"social media",1964,2473,5,"02.A-Remote",15,"collaboration",24
42,"social media",1964,2473,5,"02.A-Remote",19,"material",24
42,"social media",1964,2473,5,"02.A-Remote",20,"infrastructure",24
42,"social media",1964,2473,8,"02.D-Remote (Strategies)",15,"collaboration",24
42,"social media",1964,2473,8,"02.D-Remote (Strategies)",19,"material",24
42,"social media",1964,2473,8,"02.D-Remote (Strategies)",20,"infrastructure",24
42,"social media",1964,2473,12,"02.H-Remote (Strategies: Material)",15,"collaboration",24
42,"social media",1964,2473,12,"02.H-Remote (Strategies: Material)",19,"material",24
42,"social media",1964,2473,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",24
43,"interactive materials",2481,2831,5,"02.A-Remote",13,"distribution",24
43,"interactive materials",2481,2831,5,"02.A-Remote",14,"development",24
43,"interactive materials",2481,2831,5,"02.A-Remote",19,"material",24
43,"interactive materials",2481,2831,8,"02.D-Remote (Strategies)",13,"distribution",24
43,"interactive materials",2481,2831,8,"02.D-Remote (Strategies)",14,"development",24
43,"interactive materials",2481,2831,8,"02.D-Remote (Strategies)",19,"material",24
43,"interactive materials",2481,2831,12,"02.H-Remote (Strategies: Material)",13,"distribution",24
43,"interactive materials",2481,2831,12,"02.H-Remote (Strategies: Material)",14,"development",24
43,"interactive materials",2481,2831,12,"02.H-Remote (Strategies: Material)",19,"material",24
61,"training in innovative pedagogical practices",2929,3315,5,"02.A-Remote",8,"training",24
61,"training in innovative pedagogical practices",2929,3315,5,"02.A-Remote",17,"expertise",24
61,"training in innovative pedagogical practices",2929,3315,8,"02.D-Remote (Strategies)",8,"training",24
61,"training in innovative pedagogical practices",2929,3315,8,"02.D-Remote (Strategies)",17,"expertise",24
61,"training in innovative pedagogical practices",2929,3315,12,"02.H-Remote (Strategies: Material)",8,"training",24
61,"training in innovative pedagogical practices",2929,3315,12,"02.H-Remote (Strategies: Material)",17,"expertise",24
2,"digital resouces",3317,3676,5,"02.A-Remote",13,"distribution",24
2,"digital resouces",3317,3676,5,"02.A-Remote",19,"material",24
2,"digital resouces",3317,3676,5,"02.A-Remote",20,"infrastructure",24
2,"digital resouces",3317,3676,8,"02.D-Remote (Strategies)",13,"distribution",24
2,"digital resouces",3317,3676,8,"02.D-Remote (Strategies)",19,"material",24
2,"digital resouces",3317,3676,8,"02.D-Remote (Strategies)",20,"infrastructure",24
2,"digital resouces",3317,3676,12,"02.H-Remote (Strategies: Material)",13,"distribution",24
2,"digital resouces",3317,3676,12,"02.H-Remote (Strategies: Material)",19,"material",24
2,"digital resouces",3317,3676,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",24
46,"learning platforms",3677,3951,5,"02.A-Remote",13,"distribution",24
46,"learning platforms",3677,3951,5,"02.A-Remote",14,"development",24
46,"learning platforms",3677,3951,5,"02.A-Remote",19,"material",24
46,"learning platforms",3677,3951,5,"02.A-Remote",20,"infrastructure",24
46,"learning platforms",3677,3951,8,"02.D-Remote (Strategies)",13,"distribution",24
46,"learning platforms",3677,3951,8,"02.D-Remote (Strategies)",14,"development",24
46,"learning platforms",3677,3951,8,"02.D-Remote (Strategies)",19,"material",24
46,"learning platforms",3677,3951,8,"02.D-Remote (Strategies)",20,"infrastructure",24
46,"learning platforms",3677,3951,12,"02.H-Remote (Strategies: Material)",13,"distribution",24
46,"learning platforms",3677,3951,12,"02.H-Remote (Strategies: Material)",14,"development",24
46,"learning platforms",3677,3951,12,"02.H-Remote (Strategies: Material)",19,"material",24
46,"learning platforms",3677,3951,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",24
54,"num of access",3954,4233,5,"02.A-Remote",12,"assess",24
54,"num of access",3954,4233,5,"02.A-Remote",18,"vision",24
54,"num of access",3954,4233,5,"02.A-Remote",19,"material",24
54,"num of access",3954,4233,8,"02.D-Remote (Strategies)",12,"assess",24
54,"num of access",3954,4233,8,"02.D-Remote (Strategies)",18,"vision",24
54,"num of access",3954,4233,8,"02.D-Remote (Strategies)",19,"material",24
54,"num of access",3954,4233,12,"02.H-Remote (Strategies: Material)",12,"assess",24
54,"num of access",3954,4233,12,"02.H-Remote (Strategies: Material)",18,"vision",24
54,"num of access",3954,4233,12,"02.H-Remote (Strategies: Material)",19,"material",24
4,"guidelines to remote learning",213,335,13,"03.A-Hybrid",14,"development",25
4,"guidelines to remote learning",213,335,13,"03.A-Hybrid",18,"vision",25
4,"guidelines to remote learning",213,335,14,"03.B-Hybrid (Adoption)",14,"development",25
4,"guidelines to remote learning",213,335,14,"03.B-Hybrid (Adoption)",18,"vision",25
69,"everyone learning",433,615,13,"03.A-Hybrid",16,"promotion",25
69,"everyone learning",433,615,13,"03.A-Hybrid",18,"vision",25
69,"everyone learning",433,615,14,"03.B-Hybrid (Adoption)",16,"promotion",25
69,"everyone learning",433,615,14,"03.B-Hybrid (Adoption)",18,"vision",25
23,"free Internet access",141,193,13,"03.A-Hybrid",13,"distribution",27
23,"free Internet access",141,193,13,"03.A-Hybrid",20,"infrastructure",27
23,"free Internet access",141,193,16,"03.D-Hybrid (Investment)",13,"distribution",27
23,"free Internet access",141,193,16,"03.D-Hybrid (Investment)",20,"infrastructure",27
73,"partnership for learning content",285,374,13,"03.A-Hybrid",9,"partnership",27
73,"partnership for learning content",285,374,13,"03.A-Hybrid",15,"collaboration",27
73,"partnership for learning content",285,374,13,"03.A-Hybrid",18,"vision",27
73,"partnership for learning content",285,374,13,"03.A-Hybrid",19,"material",27
73,"partnership for learning content",285,374,16,"03.D-Hybrid (Investment)",9,"partnership",27
73,"partnership for learning content",285,374,16,"03.D-Hybrid (Investment)",15,"collaboration",27
73,"partnership for learning content",285,374,16,"03.D-Hybrid (Investment)",18,"vision",27
73,"partnership for learning content",285,374,16,"03.D-Hybrid (Investment)",19,"material",27
52,"schools actions reports",149,221,5,"02.A-Remote",12,"assess",28
52,"schools actions reports",149,221,5,"02.A-Remote",18,"vision",28
52,"schools actions reports",149,221,7,"02.C-Remote (Evidence)",12,"assess",28
52,"schools actions reports",149,221,7,"02.C-Remote (Evidence)",18,"vision",28
46,"learning platforms",270,357,5,"02.A-Remote",13,"distribution",28
46,"learning platforms",270,357,5,"02.A-Remote",14,"development",28
46,"learning platforms",270,357,5,"02.A-Remote",19,"material",28
46,"learning platforms",270,357,5,"02.A-Remote",20,"infrastructure",28
46,"learning platforms",270,357,7,"02.C-Remote (Evidence)",13,"distribution",28
46,"learning platforms",270,357,7,"02.C-Remote (Evidence)",14,"development",28
46,"learning platforms",270,357,7,"02.C-Remote (Evidence)",19,"material",28
46,"learning platforms",270,357,7,"02.C-Remote (Evidence)",20,"infrastructure",28
33,"trainning courses",460,758,5,"02.A-Remote",8,"training",28
33,"trainning courses",460,758,5,"02.A-Remote",13,"distribution",28
33,"trainning courses",460,758,5,"02.A-Remote",17,"expertise",28
33,"trainning courses",460,758,7,"02.C-Remote (Evidence)",8,"training",28
33,"trainning courses",460,758,7,"02.C-Remote (Evidence)",13,"distribution",28
33,"trainning courses",460,758,7,"02.C-Remote (Evidence)",17,"expertise",28
34,"digital competences",800,982,5,"02.A-Remote",12,"assess",28
34,"digital competences",800,982,5,"02.A-Remote",17,"expertise",28
34,"digital competences",800,982,5,"02.A-Remote",18,"vision",28
34,"digital competences",800,982,7,"02.C-Remote (Evidence)",12,"assess",28
34,"digital competences",800,982,7,"02.C-Remote (Evidence)",17,"expertise",28
34,"digital competences",800,982,7,"02.C-Remote (Evidence)",18,"vision",28
51,"ed-tech adoption",985,1143,5,"02.A-Remote",12,"assess",28
51,"ed-tech adoption",985,1143,5,"02.A-Remote",17,"expertise",28
51,"ed-tech adoption",985,1143,5,"02.A-Remote",18,"vision",28
51,"ed-tech adoption",985,1143,7,"02.C-Remote (Evidence)",12,"assess",28
51,"ed-tech adoption",985,1143,7,"02.C-Remote (Evidence)",17,"expertise",28
51,"ed-tech adoption",985,1143,7,"02.C-Remote (Evidence)",18,"vision",28
42,"social media",1600,1775,5,"02.A-Remote",15,"collaboration",30
42,"social media",1600,1775,5,"02.A-Remote",19,"material",30
42,"social media",1600,1775,5,"02.A-Remote",20,"infrastructure",30
42,"social media",1600,1775,8,"02.D-Remote (Strategies)",15,"collaboration",30
42,"social media",1600,1775,8,"02.D-Remote (Strategies)",19,"material",30
42,"social media",1600,1775,8,"02.D-Remote (Strategies)",20,"infrastructure",30
42,"social media",1600,1775,9,"02.E-Remote (Strategies: Vision)",15,"collaboration",30
42,"social media",1600,1775,9,"02.E-Remote (Strategies: Vision)",19,"material",30
42,"social media",1600,1775,9,"02.E-Remote (Strategies: Vision)",20,"infrastructure",30
2,"digital resouces",1600,1775,5,"02.A-Remote",13,"distribution",30
2,"digital resouces",1600,1775,5,"02.A-Remote",19,"material",30
2,"digital resouces",1600,1775,5,"02.A-Remote",20,"infrastructure",30
2,"digital resouces",1600,1775,8,"02.D-Remote (Strategies)",13,"distribution",30
2,"digital resouces",1600,1775,8,"02.D-Remote (Strategies)",19,"material",30
2,"digital resouces",1600,1775,8,"02.D-Remote (Strategies)",20,"infrastructure",30
2,"digital resouces",1600,1775,9,"02.E-Remote (Strategies: Vision)",13,"distribution",30
2,"digital resouces",1600,1775,9,"02.E-Remote (Strategies: Vision)",19,"material",30
2,"digital resouces",1600,1775,9,"02.E-Remote (Strategies: Vision)",20,"infrastructure",30
1,"paper-based material",1792,1913,5,"02.A-Remote",13,"distribution",30
1,"paper-based material",1792,1913,5,"02.A-Remote",19,"material",30
1,"paper-based material",1792,1913,8,"02.D-Remote (Strategies)",13,"distribution",30
1,"paper-based material",1792,1913,8,"02.D-Remote (Strategies)",19,"material",30
1,"paper-based material",1792,1913,9,"02.E-Remote (Strategies: Vision)",13,"distribution",30
1,"paper-based material",1792,1913,9,"02.E-Remote (Strategies: Vision)",19,"material",30
73,"partnership for learning content",1930,2170,5,"02.A-Remote",9,"partnership",30
73,"partnership for learning content",1930,2170,5,"02.A-Remote",15,"collaboration",30
73,"partnership for learning content",1930,2170,5,"02.A-Remote",18,"vision",30
73,"partnership for learning content",1930,2170,5,"02.A-Remote",19,"material",30
73,"partnership for learning content",1930,2170,8,"02.D-Remote (Strategies)",9,"partnership",30
73,"partnership for learning content",1930,2170,8,"02.D-Remote (Strategies)",15,"collaboration",30
73,"partnership for learning content",1930,2170,8,"02.D-Remote (Strategies)",18,"vision",30
73,"partnership for learning content",1930,2170,8,"02.D-Remote (Strategies)",19,"material",30
73,"partnership for learning content",1930,2170,9,"02.E-Remote (Strategies: Vision)",9,"partnership",30
73,"partnership for learning content",1930,2170,9,"02.E-Remote (Strategies: Vision)",15,"collaboration",30
73,"partnership for learning content",1930,2170,9,"02.E-Remote (Strategies: Vision)",18,"vision",30
73,"partnership for learning content",1930,2170,9,"02.E-Remote (Strategies: Vision)",19,"material",30
55,"media access",165,619,5,"02.A-Remote",12,"assess",31
55,"media access",165,619,5,"02.A-Remote",18,"vision",31
55,"media access",165,619,5,"02.A-Remote",19,"material",31
55,"media access",165,619,7,"02.C-Remote (Evidence)",12,"assess",31
55,"media access",165,619,7,"02.C-Remote (Evidence)",18,"vision",31
55,"media access",165,619,7,"02.C-Remote (Evidence)",19,"material",31
73,"partnership for learning content",138,387,5,"02.A-Remote",9,"partnership",32
73,"partnership for learning content",138,387,5,"02.A-Remote",15,"collaboration",32
73,"partnership for learning content",138,387,5,"02.A-Remote",18,"vision",32
73,"partnership for learning content",138,387,5,"02.A-Remote",19,"material",32
73,"partnership for learning content",138,387,8,"02.D-Remote (Strategies)",9,"partnership",32
73,"partnership for learning content",138,387,8,"02.D-Remote (Strategies)",15,"collaboration",32
73,"partnership for learning content",138,387,8,"02.D-Remote (Strategies)",18,"vision",32
73,"partnership for learning content",138,387,8,"02.D-Remote (Strategies)",19,"material",32
73,"partnership for learning content",138,387,10,"02.F-Remote (Strategies: Infrastructure)",9,"partnership",32
73,"partnership for learning content",138,387,10,"02.F-Remote (Strategies: Infrastructure)",15,"collaboration",32
73,"partnership for learning content",138,387,10,"02.F-Remote (Strategies: Infrastructure)",18,"vision",32
73,"partnership for learning content",138,387,10,"02.F-Remote (Strategies: Infrastructure)",19,"material",32
4,"guidelines to remote learning",147,480,5,"02.A-Remote",14,"development",33
4,"guidelines to remote learning",147,480,5,"02.A-Remote",18,"vision",33
4,"guidelines to remote learning",147,480,8,"02.D-Remote (Strategies)",14,"development",33
4,"guidelines to remote learning",147,480,8,"02.D-Remote (Strategies)",18,"vision",33
4,"guidelines to remote learning",147,480,11,"02.G-Remote (Strategies: Expertise)",14,"development",33
4,"guidelines to remote learning",147,480,11,"02.G-Remote (Strategies: Expertise)",18,"vision",33
33,"trainning courses",484,704,5,"02.A-Remote",8,"training",33
33,"trainning courses",484,704,5,"02.A-Remote",13,"distribution",33
33,"trainning courses",484,704,5,"02.A-Remote",17,"expertise",33
33,"trainning courses",484,704,8,"02.D-Remote (Strategies)",8,"training",33
33,"trainning courses",484,704,8,"02.D-Remote (Strategies)",13,"distribution",33
33,"trainning courses",484,704,8,"02.D-Remote (Strategies)",17,"expertise",33
33,"trainning courses",484,704,11,"02.G-Remote (Strategies: Expertise)",8,"training",33
33,"trainning courses",484,704,11,"02.G-Remote (Strategies: Expertise)",13,"distribution",33
33,"trainning courses",484,704,11,"02.G-Remote (Strategies: Expertise)",17,"expertise",33
37,"Google products",127,398,5,"02.A-Remote",13,"distribution",35
37,"Google products",127,398,5,"02.A-Remote",19,"material",35
37,"Google products",127,398,5,"02.A-Remote",20,"infrastructure",35
37,"Google products",127,398,8,"02.D-Remote (Strategies)",13,"distribution",35
37,"Google products",127,398,8,"02.D-Remote (Strategies)",19,"material",35
37,"Google products",127,398,8,"02.D-Remote (Strategies)",20,"infrastructure",35
37,"Google products",127,398,12,"02.H-Remote (Strategies: Material)",13,"distribution",35
37,"Google products",127,398,12,"02.H-Remote (Strategies: Material)",19,"material",35
37,"Google products",127,398,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",35
44,"Microsoft products",400,739,5,"02.A-Remote",13,"distribution",35
44,"Microsoft products",400,739,5,"02.A-Remote",19,"material",35
44,"Microsoft products",400,739,5,"02.A-Remote",20,"infrastructure",35
44,"Microsoft products",400,739,8,"02.D-Remote (Strategies)",13,"distribution",35
44,"Microsoft products",400,739,8,"02.D-Remote (Strategies)",19,"material",35
44,"Microsoft products",400,739,8,"02.D-Remote (Strategies)",20,"infrastructure",35
44,"Microsoft products",400,739,12,"02.H-Remote (Strategies: Material)",13,"distribution",35
44,"Microsoft products",400,739,12,"02.H-Remote (Strategies: Material)",19,"material",35
44,"Microsoft products",400,739,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",35
1,"paper-based material",741,1243,5,"02.A-Remote",13,"distribution",35
1,"paper-based material",741,1243,5,"02.A-Remote",19,"material",35
1,"paper-based material",741,1243,8,"02.D-Remote (Strategies)",13,"distribution",35
1,"paper-based material",741,1243,8,"02.D-Remote (Strategies)",19,"material",35
1,"paper-based material",741,1243,12,"02.H-Remote (Strategies: Material)",13,"distribution",35
1,"paper-based material",741,1243,12,"02.H-Remote (Strategies: Material)",19,"material",35
54,"num of access",1245,1495,5,"02.A-Remote",12,"assess",35
54,"num of access",1245,1495,5,"02.A-Remote",18,"vision",35
54,"num of access",1245,1495,5,"02.A-Remote",19,"material",35
54,"num of access",1245,1495,8,"02.D-Remote (Strategies)",12,"assess",35
54,"num of access",1245,1495,8,"02.D-Remote (Strategies)",18,"vision",35
54,"num of access",1245,1495,8,"02.D-Remote (Strategies)",19,"material",35
54,"num of access",1245,1495,12,"02.H-Remote (Strategies: Material)",12,"assess",35
54,"num of access",1245,1495,12,"02.H-Remote (Strategies: Material)",18,"vision",35
54,"num of access",1245,1495,12,"02.H-Remote (Strategies: Material)",19,"material",35
13,"education TV",1497,1624,5,"02.A-Remote",13,"distribution",35
13,"education TV",1497,1624,5,"02.A-Remote",19,"material",35
13,"education TV",1497,1624,5,"02.A-Remote",20,"infrastructure",35
13,"education TV",1497,1624,8,"02.D-Remote (Strategies)",13,"distribution",35
13,"education TV",1497,1624,8,"02.D-Remote (Strategies)",19,"material",35
13,"education TV",1497,1624,8,"02.D-Remote (Strategies)",20,"infrastructure",35
13,"education TV",1497,1624,12,"02.H-Remote (Strategies: Material)",13,"distribution",35
13,"education TV",1497,1624,12,"02.H-Remote (Strategies: Material)",19,"material",35
13,"education TV",1497,1624,12,"02.H-Remote (Strategies: Material)",20,"infrastructure",35
30,"training event",1624,1758,5,"02.A-Remote",8,"training",35
30,"training event",1624,1758,5,"02.A-Remote",13,"distribution",35
30,"training event",1624,1758,5,"02.A-Remote",17,"expertise",35
30,"training event",1624,1758,8,"02.D-Remote (Strategies)",8,"training",35
30,"training event",1624,1758,8,"02.D-Remote (Strategies)",13,"distribution",35
30,"training event",1624,1758,8,"02.D-Remote (Strategies)",17,"expertise",35
30,"training event",1624,1758,12,"02.H-Remote (Strategies: Material)",8,"training",35
30,"training event",1624,1758,12,"02.H-Remote (Strategies: Material)",13,"distribution",35
30,"training event",1624,1758,12,"02.H-Remote (Strategies: Material)",17,"expertise",35
27,"management units",425,961,13,"03.A-Hybrid",14,"development",34
27,"management units",425,961,13,"03.A-Hybrid",15,"collaboration",34
27,"management units",425,961,13,"03.A-Hybrid",18,"vision",34
27,"management units",425,961,14,"03.B-Hybrid (Adoption)",14,"development",34
27,"management units",425,961,14,"03.B-Hybrid (Adoption)",15,"collaboration",34
27,"management units",425,961,14,"03.B-Hybrid (Adoption)",18,"vision",34
27,"management units",425,961,15,"03.C-Hybrid (Planning)",14,"development",34
27,"management units",425,961,15,"03.C-Hybrid (Planning)",15,"collaboration",34
27,"management units",425,961,15,"03.C-Hybrid (Planning)",18,"vision",34
27,"management units",425,961,16,"03.D-Hybrid (Investment)",14,"development",34
27,"management units",425,961,16,"03.D-Hybrid (Investment)",15,"collaboration",34
27,"management units",425,961,16,"03.D-Hybrid (Investment)",18,"vision",34
27,"management units",963,1249,13,"03.A-Hybrid",14,"development",34
27,"management units",963,1249,13,"03.A-Hybrid",15,"collaboration",34
27,"management units",963,1249,13,"03.A-Hybrid",18,"vision",34
27,"management units",963,1249,14,"03.B-Hybrid (Adoption)",14,"development",34
27,"management units",963,1249,14,"03.B-Hybrid (Adoption)",15,"collaboration",34
27,"management units",963,1249,14,"03.B-Hybrid (Adoption)",18,"vision",34
27,"management units",963,1249,15,"03.C-Hybrid (Planning)",14,"development",34
27,"management units",963,1249,15,"03.C-Hybrid (Planning)",15,"collaboration",34
27,"management units",963,1249,15,"03.C-Hybrid (Planning)",18,"vision",34
27,"management units",963,1249,16,"03.D-Hybrid (Investment)",14,"development",34
27,"management units",963,1249,16,"03.D-Hybrid (Investment)",15,"collaboration",34
27,"management units",963,1249,16,"03.D-Hybrid (Investment)",18,"vision",34
63,"school health resources",1250,1594,13,"03.A-Hybrid",13,"distribution",34
63,"school health resources",1250,1594,14,"03.B-Hybrid (Adoption)",13,"distribution",34
63,"school health resources",1250,1594,15,"03.C-Hybrid (Planning)",13,"distribution",34
63,"school health resources",1250,1594,16,"03.D-Hybrid (Investment)",13,"distribution",34
11,"partnership with public institutions",1596,1839,13,"03.A-Hybrid",9,"partnership",34
11,"partnership with public institutions",1596,1839,13,"03.A-Hybrid",15,"collaboration",34
11,"partnership with public institutions",1596,1839,13,"03.A-Hybrid",18,"vision",34
11,"partnership with public institutions",1596,1839,14,"03.B-Hybrid (Adoption)",9,"partnership",34
11,"partnership with public institutions",1596,1839,14,"03.B-Hybrid (Adoption)",15,"collaboration",34
11,"partnership with public institutions",1596,1839,14,"03.B-Hybrid (Adoption)",18,"vision",34
11,"partnership with public institutions",1596,1839,15,"03.C-Hybrid (Planning)",9,"partnership",34
11,"partnership with public institutions",1596,1839,15,"03.C-Hybrid (Planning)",15,"collaboration",34
11,"partnership with public institutions",1596,1839,15,"03.C-Hybrid (Planning)",18,"vision",34
11,"partnership with public institutions",1596,1839,16,"03.D-Hybrid (Investment)",9,"partnership",34
11,"partnership with public institutions",1596,1839,16,"03.D-Hybrid (Investment)",15,"collaboration",34
11,"partnership with public institutions",1596,1839,16,"03.D-Hybrid (Investment)",18,"vision",34
52,"schools actions reports",1596,1839,13,"03.A-Hybrid",12,"assess",34
52,"schools actions reports",1596,1839,13,"03.A-Hybrid",18,"vision",34
52,"schools actions reports",1596,1839,14,"03.B-Hybrid (Adoption)",12,"assess",34
52,"schools actions reports",1596,1839,14,"03.B-Hybrid (Adoption)",18,"vision",34
52,"schools actions reports",1596,1839,15,"03.C-Hybrid (Planning)",12,"assess",34
52,"schools actions reports",1596,1839,15,"03.C-Hybrid (Planning)",18,"vision",34
52,"schools actions reports",1596,1839,16,"03.D-Hybrid (Investment)",12,"assess",34
52,"schools actions reports",1596,1839,16,"03.D-Hybrid (Investment)",18,"vision",34
52,"schools actions reports",147,288,5,"02.A-Remote",12,"assess",36
52,"schools actions reports",147,288,5,"02.A-Remote",18,"vision",36
52,"schools actions reports",147,288,6,"02.B-Remote (Goals)",12,"assess",36
52,"schools actions reports",147,288,6,"02.B-Remote (Goals)",18,"vision",36
52,"schools actions reports",147,288,7,"02.C-Remote (Evidence)",12,"assess",36
52,"schools actions reports",147,288,7,"02.C-Remote (Evidence)",18,"vision",36
46,"learning platforms",2015,2232,5,"02.A-Remote",13,"distribution",47
46,"learning platforms",2015,2232,5,"02.A-Remote",14,"development",47
46,"learning platforms",2015,2232,5,"02.A-Remote",19,"material",47
46,"learning platforms",2015,2232,5,"02.A-Remote",20,"infrastructure",47
46,"learning platforms",2015,2232,8,"02.D-Remote (Strategies)",13,"distribution",47
46,"learning platforms",2015,2232,8,"02.D-Remote (Strategies)",14,"development",47
46,"learning platforms",2015,2232,8,"02.D-Remote (Strategies)",19,"material",47
46,"learning platforms",2015,2232,8,"02.D-Remote (Strategies)",20,"infrastructure",47
46,"learning platforms",2015,2232,9,"02.E-Remote (Strategies: Vision)",13,"distribution",47
46,"learning platforms",2015,2232,9,"02.E-Remote (Strategies: Vision)",14,"development",47
46,"learning platforms",2015,2232,9,"02.E-Remote (Strategies: Vision)",19,"material",47
46,"learning platforms",2015,2232,9,"02.E-Remote (Strategies: Vision)",20,"infrastructure",47
33,"trainning courses",2253,2308,5,"02.A-Remote",8,"training",47
33,"trainning courses",2253,2308,5,"02.A-Remote",13,"distribution",47
33,"trainning courses",2253,2308,5,"02.A-Remote",17,"expertise",47
33,"trainning courses",2253,2308,8,"02.D-Remote (Strategies)",8,"training",47
33,"trainning courses",2253,2308,8,"02.D-Remote (Strategies)",13,"distribution",47
33,"trainning courses",2253,2308,8,"02.D-Remote (Strategies)",17,"expertise",47
33,"trainning courses",2253,2308,9,"02.E-Remote (Strategies: Vision)",8,"training",47
33,"trainning courses",2253,2308,9,"02.E-Remote (Strategies: Vision)",13,"distribution",47
33,"trainning courses",2253,2308,9,"02.E-Remote (Strategies: Vision)",17,"expertise",47
68,"partnership with private institutions",2309,2383,5,"02.A-Remote",9,"partnership",47
68,"partnership with private institutions",2309,2383,5,"02.A-Remote",15,"collaboration",47
68,"partnership with private institutions",2309,2383,5,"02.A-Remote",18,"vision",47
68,"partnership with private institutions",2309,2383,8,"02.D-Remote (Strategies)",9,"partnership",47
68,"partnership with private institutions",2309,2383,8,"02.D-Remote (Strategies)",15,"collaboration",47
68,"partnership with private institutions",2309,2383,8,"02.D-Remote (Strategies)",18,"vision",47
68,"partnership with private institutions",2309,2383,9,"02.E-Remote (Strategies: Vision)",9,"partnership",47
68,"partnership with private institutions",2309,2383,9,"02.E-Remote (Strategies: Vision)",15,"collaboration",47
68,"partnership with private institutions",2309,2383,9,"02.E-Remote (Strategies: Vision)",18,"vision",47
23,"free Internet access",2384,2429,5,"02.A-Remote",13,"distribution",47
23,"free Internet access",2384,2429,5,"02.A-Remote",20,"infrastructure",47
23,"free Internet access",2384,2429,8,"02.D-Remote (Strategies)",13,"distribution",47
23,"free Internet access",2384,2429,8,"02.D-Remote (Strategies)",20,"infrastructure",47
23,"free Internet access",2384,2429,9,"02.E-Remote (Strategies: Vision)",13,"distribution",47
23,"free Internet access",2384,2429,9,"02.E-Remote (Strategies: Vision)",20,"infrastructure",47
13,"education TV",2430,2537,5,"02.A-Remote",13,"distribution",47
13,"education TV",2430,2537,5,"02.A-Remote",19,"material",47
13,"education TV",2430,2537,5,"02.A-Remote",20,"infrastructure",47
13,"education TV",2430,2537,8,"02.D-Remote (Strategies)",13,"distribution",47
13,"education TV",2430,2537,8,"02.D-Remote (Strategies)",19,"material",47
13,"education TV",2430,2537,8,"02.D-Remote (Strategies)",20,"infrastructure",47
13,"education TV",2430,2537,9,"02.E-Remote (Strategies: Vision)",13,"distribution",47
13,"education TV",2430,2537,9,"02.E-Remote (Strategies: Vision)",19,"material",47
13,"education TV",2430,2537,9,"02.E-Remote (Strategies: Vision)",20,"infrastructure",47
40,"education radio",2430,2537,5,"02.A-Remote",13,"distribution",47
40,"education radio",2430,2537,5,"02.A-Remote",19,"material",47
40,"education radio",2430,2537,5,"02.A-Remote",20,"infrastructure",47
40,"education radio",2430,2537,8,"02.D-Remote (Strategies)",13,"distribution",47
40,"education radio",2430,2537,8,"02.D-Remote (Strategies)",19,"material",47
40,"education radio",2430,2537,8,"02.D-Remote (Strategies)",20,"infrastructure",47
40,"education radio",2430,2537,9,"02.E-Remote (Strategies: Vision)",13,"distribution",47
40,"education radio",2430,2537,9,"02.E-Remote (Strategies: Vision)",19,"material",47
40,"education radio",2430,2537,9,"02.E-Remote (Strategies: Vision)",20,"infrastructure",47
1,"paper-based material",2538,2607,5,"02.A-Remote",13,"distribution",47
1,"paper-based material",2538,2607,5,"02.A-Remote",19,"material",47
1,"paper-based material",2538,2607,8,"02.D-Remote (Strategies)",13,"distribution",47
1,"paper-based material",2538,2607,8,"02.D-Remote (Strategies)",19,"material",47
1,"paper-based material",2538,2607,9,"02.E-Remote (Strategies: Vision)",13,"distribution",47
1,"paper-based material",2538,2607,9,"02.E-Remote (Strategies: Vision)",19,"material",47
7,"partnership with international agencies",2608,2738,5,"02.A-Remote",9,"partnership",47
7,"partnership with international agencies",2608,2738,5,"02.A-Remote",15,"collaboration",47
7,"partnership with international agencies",2608,2738,5,"02.A-Remote",18,"vision",47
7,"partnership with international agencies",2608,2738,8,"02.D-Remote (Strategies)",9,"partnership",47
7,"partnership with international agencies",2608,2738,8,"02.D-Remote (Strategies)",15,"collaboration",47
